,isourbid,iso3,urbid,name,pop_2000,area_sq_km,urban_day_mean,buffer_day_mean,day_diff,urban_night_mean,buffer_night_mean,night_diff,latitude,longitude,pop_per_sq_km
1436,POL8697,POL,8697,SZCZECIN,449941.0,500.85,30.35,30.35,1.02,12.42,11.78,0.6400000000000006,53.44735876,14.56331402,898.3547968453629
1439,RUS8724,RUS,8724,MAGNITOGORSK,420306.0,1069.56,35.54,35.54,-1.3,10.87,10.73,0.1399999999999988,53.42908817,59.07276862,392.970941321665
1444,RUS8790,RUS,8790,SAMARA,1395343.0,1989.94,35.0,35.0,0.33,13.05,12.35,0.7000000000000011,53.20479753,50.11580118,701.1985285988522
1447,POL8816,POL,8816,GRUDZIADZ,105379.2,136.68,29.58,29.58,0.0,11.95,11.23,0.7199999999999989,53.4796944,18.75514629,738.8132865086333
1458,KAZ8975,KAZ,8975,KOKCHETAV,122117.0,289.86,33.06,33.06,-0.32,10.75,10.4,0.33000000000000007,53.32041072,69.39712902,421.2964879597047
1463,RUS9006,RUS,9006,PENZA,519392.0,944.22,31.66,31.66,0.35,11.77,11.469999999999999,0.3000000000000007,53.20177545,45.01845006,550.075194340302
1472,RUS9086,RUS,9086,SALAVAT,157162.0,47.765,35.39,35.39,0.2,13.92,10.49,1.7710000000000001,53.35990168,55.94214426,18403.04449648712
1480,NLD9123,NLD,9123,LEEUWARDEN,172190.0,510.82,32.82,32.82,1.32,10.75,10.52,-0.019999999999999574,53.23288119,5.928253466,337.08547042010883
1492,NLD9171,NLD,9171,GRONINGEN,265150.0,582.5,32.1,32.1,1.02,10.75,10.299000000000001,0.9000000000000004,53.17818579,6.694984052,455.1931330472103
1496,RUS9211,RUS,9211,MICURINSK,120700.0,817.86,32.8,32.8,0.8,10.75,10.299000000000001,0.4499999999999993,53.03115126,40.41971996,147.58027046193726
1497,RUS9214,RUS,9214,SYZRAN,212708.0,834.9,36.22,36.22,1.5,13.01,13.08,-0.07000000000000028,53.14439542,48.48600656,254.77063121331898
1498,GBR9225,GBR,9225,STOKEONTRENT,495193.0,677.84,31.51,31.51,1.72,10.75,10.299000000000001,0.6099999999999994,53.10284699,-2.319230542,730.545556473504
1501,DEU9237,DEU,9237,BREMEN,861336.0,1046.54,32.95,32.95,1.71,11.3,10.299000000000001,1.0700000000000003,53.09666006,8.774629389,823.0320866856499
1505,DEU9267,DEU,9267,OLDENBURG,189406.0,222.45,33.7,33.7,0.92,11.08,10.299000000000001,1.0899999999999999,53.14764609,8.215251249,851.4542593841313
1506,KAZ9290,KAZ,9290,KOSTANAY,221043.0,47.765,37.5,37.5,-1.7769999999999997,13.92,11.77,1.7710000000000001,53.21810654,63.6293706,8465.836844121026
1510,POL9309,POL,9309,BIALYSTOK,287840.0,307.46,29.08,29.08,1.84,11.05,10.59,0.46000000000000085,53.14049399,23.14479214,936.1868210498927
1511,BLR9310,BLR,9310,BOBRUISK,221000.0,259.5,30.42,30.42,1.52,11.37,10.69,0.6799999999999997,53.1518158,29.22686005,851.6377649325626
1512,RUS9313,RUS,9313,PETROPAVLOVSKKAMCATSKIJ,272690.0,771.04,28.24,28.24,1.98,10.75,10.299000000000001,-0.41000000000000014,53.05833204,158.5228048,353.66517949782116
1517,POL9333,POL,9333,BYDGOSZCZ,375737.0,400.78,30.56,30.56,1.05,12.38,11.54,0.8400000000000016,53.13005702,18.04993333,937.5143470233046
1523,BLR9362,BLR,9362,BARANAVICI,167928.0,214.81,31.17,31.17,1.76,11.57,11.19,0.3800000000000008,53.13137312,26.00036229,781.7513151156836
1529,RUS9394,RUS,9394,KUZNECK,160800.0,314.89,31.36,31.36,1.0,11.27,11.12,0.15000000000000036,53.11102773,46.6451132,510.65451427482617
1548,RUS9509,RUS,9509,ORJOL,334121.0,589.48,31.86,31.86,-0.24,11.11,10.66,0.4499999999999993,52.96741052,36.07605781,566.806337789238
1552,KAZ9538,KAZ,9538,RUDNI,108147.0,486.52,40.16,40.16,-0.51,12.93,12.26,0.6699999999999999,52.99918873,63.14173598,222.28685357230947
1554,POL9555,POL,9555,TORUN,209321.0,241.97,32.57,32.57,2.15,12.14,11.29,0.8500000000000014,53.02516437,18.64886708,865.0700500061992
1574,NLD9694,NLD,9694,AMSTERDAM,2067882.5999999978,2138.968,33.96,33.96,2.62,13.02,12.57,0.4499999999999993,52.25272305,4.762801969,1156.8508391245127
1590,RUS9813,RUS,9813,USOLJESIBIRSKOJE,105379.2,404.61,33.22,33.22,1.87,10.75,10.299000000000001,-0.0600000000000005,52.80125768,103.5822558,255.85625664219864
1602,BLR9891,BLR,9891,SOLIGORSK,105379.2,205.26,33.83,33.83,1.3,12.1,11.37,0.7300000000000004,52.82821705,27.532304,496.13660722985486
1606,RUS9918,RUS,9918,TAMBOV,333221.0,791.45,31.25,31.25,0.92,10.75,10.299000000000001,0.5399999999999991,52.72375046,41.43455048,421.0259650009476
1626,NLD10049,NLD,10049,EMMEN,105972.0,215.2,32.73,32.73,0.12,10.75,10.299000000000001,0.5899999999999999,52.74601367,6.943346336,492.4349442379182
1630,POL10084,POL,10084,GORZOWWIELKOPOLSKI,125640.0,175.18,35.04,35.04,4.17,12.1,11.58,0.5199999999999996,52.73760528,15.23855579,717.2051604064391
1633,DEU10109,DEU,10109,BERLIN,2067882.5999999978,2138.968,34.46,34.46,2.02,13.72,12.380000000000003,1.339999999999998,52.49564304,13.39898837,1451.6891000768383
1635,GBR10144,GBR,10144,NORWICH,172110.0,525.67,31.49,31.49,1.58,10.75,10.299000000000001,0.4499999999999993,52.64122192,1.323362158,327.41073296935343
1640,RUS10185,RUS,10185,LIPECK,546051.0,1036.81,33.4,33.4,0.94,11.51,10.7,0.8100000000000005,52.58571359,39.62481713,526.6644804737609
1643,POL10201,POL,10201,WLOCLAWEK,121444.0,228.51,32.53,32.53,-1.68,11.8,10.79,1.0100000000000016,52.66670023,19.04209217,531.4603299636777
1645,GBR10228,GBR,10228,LOWESTOFT,123539.0,306.28,28.89,28.89,0.88,10.75,10.299000000000001,0.0,52.54771327,1.666732857,403.3531409168082
1653,GBR10279,GBR,10279,PETERBOROUGH,137316.0,248.83,31.1,31.1,2.09,11.02,10.3,0.7199999999999989,52.58592301,-0.238170945,551.8466422858979
1656,RUS10287,RUS,10287,JELEC,117202.0,338.3,32.37,32.37,0.1,10.99,10.299000000000001,0.7000000000000011,52.61786138,38.53401101,346.44398462902745
1665,RUS10341,RUS,10341,IRKUTSK,895065.0,1655.28,30.34,30.34,1.84,10.75,10.299000000000001,0.1999999999999993,52.37801924,104.1149304,540.7332898361607
1667,BLR10372,BLR,10372,GOMEL,483853.0,594.22,32.67,32.67,1.49,11.37,11.16,0.20999999999999908,52.46543161,30.96334292,814.265760156171
1669,POL10391,POL,10391,PLOCK,127683.0,251.27,35.35,35.35,0.49,11.63,11.38,0.25,52.55975344,19.71431661,508.15059497751423
1672,RUS10418,RUS,10418,BIJSK,220756.0,532.69,30.23,30.23,0.18,11.880000000000003,11.43,0.45000000000000284,52.52734261,85.18333585,414.417390977867
1674,POL10457,POL,10457,POZNAN,631064.0,825.52,34.32,34.32,2.04,12.94,12.220000000000002,0.7199999999999971,52.40417702,16.91702414,764.4442290919663
1682,NLD10523,NLD,10523,ZWOLLE,105801.0,136.26,35.88,35.88,2.2,11.75,10.82,0.9299999999999997,52.50374181,6.08765785,776.4641127256716
1683,DEU10524,DEU,10524,HANNOVER,1010350.0,880.13,33.96,33.96,2.12,11.33,10.89,0.4399999999999995,52.39750996,9.747273968,1147.9554156772294
1691,POL10568,POL,10568,WARSZAWA,1966228.0,2111.5,34.08,34.08,1.5,12.869999999999997,11.75,1.1199999999999974,52.22325771,21.02717424,931.1996211224248
1702,DEU10660,DEU,10660,WOLFSBURG,123351.0,174.32,33.58,33.58,1.23,11.67,10.65,1.0199999999999996,52.43144584,10.78163667,707.6124368976594
1712,KAZ10738,KAZ,10738,PAVLODAR,297609.0,793.39,33.39,33.39,-1.7769999999999997,13.09,12.47,0.6199999999999992,52.30006594,76.90646934,375.1106013436015
1713,GBR10753,GBR,10753,NORTHAMPTON,284072.0,354.48,31.54,31.54,2.09,10.75,10.299000000000001,0.7699999999999996,52.29053157,-0.776456948,801.3766644098397
1717,NLD10771,NLD,10771,ENSCHEDE,429451.0,409.42,36.08,36.08,1.3,11.82,10.87,0.9500000000000011,52.28859938,6.813896231,1048.92530897367
1721,CAN10804,CAN,10804,SASKATOON,203480.0,1069.81,28.8,28.8,0.89,10.75,10.299000000000001,0.46999999999999886,52.18579751,-106.6381499,190.20199848571244
1739,DEU10881,DEU,10881,OSNABRUCK,242360.0,234.83,35.86,35.86,1.97,11.66,10.93,0.7300000000000004,52.27518821,8.03542312,1032.0657496912659
1743,DEU10917,DEU,10917,BRAUNSCHWEIG,431527.0,563.97,33.74,33.74,1.55,11.14,10.64,0.5,52.21160687,10.47281591,765.1594942993421
1746,DEU10954,DEU,10954,BIELEFELD,1110982.0,1162.19,34.19,34.19,1.56,11.72,10.93,0.7900000000000009,52.0884442,8.67033442,955.9383577556165
1750,DEU10969,DEU,10969,MAGDEBURG,275552.0,481.54,34.84,34.84,1.15,12.78,11.82,0.9599999999999991,52.14823987,11.63896943,572.2307596461353
1756,GBR11046,GBR,11046,CAMBRIDGE,111401.0,182.07,32.62,32.62,1.81,11.25,10.72,0.5299999999999994,52.2024464,0.142189739,611.8580765639589
1759,NLD11066,NLD,11066,APELDOORN,153261.0,109.43,37.38,37.38,3.75,11.38,10.39,0.9900000000000002,52.21106476,5.979519912,1400.5391574522525
1778,DEU11203,DEU,11203,HILDESHEIM,105379.2,143.8,33.08,33.08,1.84,11.35,10.74,0.6099999999999994,52.15818769,9.945826001,726.7454798331015
1783,RUS11236,RUS,11236,CITA,318595.0,638.43,34.83,34.83,4.17,10.75,10.299000000000001,0.5500000000000007,52.04283703,113.4467251,499.02886769105464
1787,BLR11253,BLR,11253,BREST,289187.0,262.12,34.61,34.61,1.49,12.719999999999999,11.9,0.8199999999999985,52.10751908,23.74531793,1103.2618647947504
1788,BLR11255,BLR,11255,MOZYR,153907.0,425.11,32.31,32.31,1.9,13.5,12.71,0.7899999999999991,52.01460142,29.28738652,362.04041306955844
1792,BLR11275,BLR,11275,PINSK,131265.0,128.08,32.8,32.8,1.21,11.8,11.13,0.6699999999999999,52.12836212,26.08663432,1024.867270455965
1793,RUS11292,RUS,11292,BALAKOVO,200198.0,523.38,39.26,39.26,1.75,13.8,13.66,0.14000000000000057,52.00446432,47.86231671,382.5098398868891
1801,GBR11340,GBR,11340,IPSWICH,159959.0,389.89,30.08,30.08,1.04,11.39,10.76,0.6300000000000008,52.02946919,1.200072128,410.26699838415965
1816,NLD11449,NLD,11449,ARNHEM,741483.0,650.62,35.66,35.66,1.77,12.65,11.49,1.1600000000000001,51.92647878,5.833899719,1139.6560204113
1819,GBR11485,GBR,11485,LONDON,2067882.5999999978,2138.968,32.36,32.36,2.64,11.89,10.87,1.0200000000000014,51.52399551,-0.124325958,1397.4622994016559
1825,POL11520,POL,11520,ZIELONAGORA,117654.0,167.21,31.95,31.95,0.87,13.42,12.380000000000003,1.0399999999999974,51.9527534,15.50012359,703.6301656599485
1827,DEU11556,DEU,11556,MUNSTER,266483.0,154.51,36.43,36.43,2.46,12.2,10.76,1.4399999999999995,51.95395089,7.634239179,1724.6974305870172
1828,DEU11557,DEU,11557,DETMOLD,109710.0,96.83,33.56,33.56,1.15,11.39,11.32,0.07000000000000028,51.95545051,8.853111586,1133.0166270783848
1838,IRL11614,IRL,11614,CORK,153677.0,580.08,30.64,30.64,1.83,10.75,10.299000000000001,1.1799999999999997,51.88753989,-8.405043652,264.9238036132947
1842,RUS11621,RUS,11621,ORENBURG,543945.0,1798.81,42.74,42.74,-1.7769999999999997,11.68,11.12,0.5600000000000005,51.80204185,54.92599965,302.3915811008389
1845,GBR11650,GBR,11650,GLOUCESTER,217043.0,275.06,32.83,32.83,2.35,11.55,10.54,1.0100000000000016,51.88283439,-2.155040845,789.0751108848979
1849,RUS11659,RUS,11659,ULANUDE,358408.0,777.8,39.44,39.44,4.17,10.75,10.38,-0.10000000000000142,51.84833353,107.7161886,460.7971200822834
1852,GBR11693,GBR,11693,COLCHESTER,105379.2,140.95,32.5,32.5,2.65,11.29,10.71,0.5799999999999983,51.89284001,0.907730773,735.8141184817312
1868,POL11774,POL,11774,LODZ,951206.0,788.82,35.04,35.04,0.82,12.79,12.07,0.7199999999999989,51.74990074,19.45194041,1205.8593849040337
1877,DEU11829,DEU,11829,COTTBUS,111420.0,269.3,35.45,35.45,2.72,13.45,12.82,0.629999999999999,51.78255129,14.38852763,413.73932417378387
1885,GBR11890,GBR,11890,OXFORD,178510.0,285.12,31.43,31.43,1.17,10.75,10.299000000000001,0.6399999999999988,51.71623242,-1.255837553,626.0872615039282
1887,NLD11892,NLD,11892,SHERTOGENBOSCH,419301.0,508.91,35.56,35.56,1.35,12.55,11.77,0.7800000000000011,51.71592039,5.279677807,823.919750054037
1894,GBR11914,GBR,11914,BRISTOL,1805971.0,2138.968,30.8,30.8,0.71,10.75,10.299000000000001,0.3200000000000003,51.5871151,-3.220417174,452.92512571005807
1897,RUS11921,RUS,11921,KURSK,414334.0,584.22,31.66,31.66,-0.52,11.829999999999998,11.39,0.4399999999999977,51.70513166,36.15230556,709.2088596761494
1898,RUS11922,RUS,11922,VORONEZ,877083.0,940.3,34.5,34.5,0.57,12.34,11.53,0.8100000000000005,51.66594436,39.16658153,932.7693289375732
1902,POL11949,POL,11949,KALISZ,182571.0,389.41,34.88,34.88,1.18,12.2,11.94,0.2599999999999998,51.71322595,17.98570445,468.84004006060445
1906,DEU11980,DEU,11980,PADERBORN,162491.0,174.39,35.48,35.48,2.93,10.75,10.55,0.16999999999999993,51.73874289,8.760307386,931.7678765984289
1921,RUS12126,RUS,12126,SARATOV,1101810.0,1137.18,35.93,35.93,0.79,13.61,14.14,-0.5300000000000011,51.54188412,46.00783994,968.8967445786947
1922,NLD12138,NLD,12138,TILBURG,737644.0,600.42,35.37,35.37,2.62,13.08,12.49,0.5899999999999999,51.59762894,4.822332056,1228.5466839878752
1926,DEU12156,DEU,12156,ESSEN,2067882.5999999978,2138.968,35.8,35.8,2.45,13.47,12.06,1.4100000000000001,51.2723625,7.062334408,1805.2330326828767
1937,NLD12216,NLD,12216,EINDHOVEN,552155.0,530.78,35.63,35.63,1.95,12.85,11.45,1.4000000000000004,51.49660542,5.520876797,1040.270922039263
1938,DEU12217,DEU,12217,WESEL,105379.2,48.3,38.32,38.32,3.01,13.55,12.73,0.8200000000000003,51.65927696,6.644327519,2084.513457556936
1956,GBR12346,GBR,12346,SWINDON,152295.0,196.4,32.57,32.57,1.92,10.75,10.299000000000001,0.8499999999999996,51.56844281,-1.783385984,775.4327902240326
1957,DEU12365,DEU,12365,GOTTINGEN,124627.0,138.82,32.21,32.21,1.56,11.05,11.16,-0.10999999999999943,51.54898102,9.92550507,897.7596888056477
1964,RUS12395,RUS,12395,RUBCOVSK,162569.0,248.04,33.62,33.62,-0.38,12.38,12.09,0.2900000000000009,51.52750086,81.21548595,655.4144492823739
1971,UKR12449,UKR,12449,CHERNIHIV,304239.0,252.26,32.89,32.89,0.72,12.75,11.89,0.8599999999999994,51.50369991,31.28512649,1206.053278363593
1973,POL12461,POL,12461,LUBIN,105379.2,204.93,33.49,33.49,0.67,11.89,11.99,-0.09999999999999964,51.45162267,16.14293154,493.36846728151073
1977,NLD12494,NLD,12494,MIDDELBURG,133198.0,148.1,31.42,31.42,3.1,13.0,13.76,-0.7299999999999969,51.48532494,3.648451786,899.3787981093856
1979,DEU12496,DEU,12496,HALLE,293891.0,390.34,36.36,36.36,1.57,12.95,11.98,0.9699999999999989,51.41887497,11.98482895,752.9102833427269
1991,POL12555,POL,12555,RADOM,229834.0,236.71,36.57,36.57,1.14,12.7,12.09,0.6099999999999994,51.40943341,21.1471076,970.9517975581936
1998,DEU12606,DEU,12606,LEIPZIG,507673.0,582.98,35.4,35.4,1.14,13.149999999999999,12.32,0.8299999999999983,51.34323244,12.35034098,870.8240419911489
2013,DEU12687,DEU,12687,KASSEL,269758.0,362.22,32.5,32.5,2.53,11.72,10.97,0.75,51.31766697,9.507789243,744.7352437745017
2017,GBR12732,GBR,12732,MARGATE,286976.0,660.64,28.41,28.41,0.72,11.57,11.64,-0.07000000000000028,51.25195284,1.183714175,434.39089367885686
2021,NLD12778,NLD,12778,MAASTRICHT,444130.0,564.16,33.82,33.82,1.3,13.99,12.630000000000003,1.3599999999999977,50.91228748,5.856748309,787.2412081678957
2022,DEU12778,DEU,12778,AACHEN,638801.0,510.68,34.39,34.39,1.36,12.690000000000001,12.64,0.05000000000000071,50.84423325,6.170741361,1250.8831362105427
2023,FRA12778,FRA,12778,LILLE,2067882.5999999978,2138.968,33.06,33.06,2.9,12.489999999999998,11.75,0.7399999999999984,50.483676,2.990810062,1122.7164210544795
2024,BEL12778,BEL,12778,BRUSSEL,2067882.5999999978,2138.968,34.2,34.2,2.05,13.27,12.41,0.8599999999999994,51.02435814,4.345509577,554.3273230091826
2029,RUS12788,RUS,12788,ORSK,359804.0,1129.05,42.17,42.17,-0.2,12.27,11.75,0.5199999999999996,51.24277545,58.50835009,318.67853505159206
2033,POL12803,POL,12803,LUBLIN,395917.0,412.15,33.65,33.65,0.4,13.19,12.44,0.75,51.25549385,22.59720458,960.6138541793038
2034,RUS12804,RUS,12804,STARYJOSKOL,295833.0,810.07,33.75,33.75,1.1,12.04,11.58,0.4599999999999991,51.26750867,37.76503945,365.1943659189946
2036,BEL12817,BEL,12817,BRUGGE,424972.0,644.86,30.47,30.47,0.48,12.85,12.01,0.8399999999999999,51.20151945,3.037479778,659.0143597059827
2037,FRA12817,FRA,12817,DUNKERQUE,579031.0,1062.97,29.21,29.21,0.73,12.740000000000002,12.25,0.490000000000002,50.82882421,1.936020669,544.7293902932349
2045,BEL12884,BEL,12884,TURNHOUT,115709.0,109.48,33.33,33.33,1.26,12.78,12.17,0.6099999999999994,51.31311324,4.920661643,1056.8962367555719
2046,CAN12898,CAN,12898,CALGARY,900500.0,1959.33,29.05,29.05,2.69,10.75,10.299000000000001,0.6300000000000026,51.04107045,-114.0477143,459.59588226587664
2061,KAZ12986,KAZ,12986,ORAL,195056.0,313.68,39.61,39.61,-1.7769999999999997,13.54,12.36,1.1799999999999997,51.22629225,51.41100934,621.8311655190003
2066,KAZ13044,KAZ,13044,AKMOLA,316848.0,466.18,38.48,38.48,0.62,10.93,10.299000000000001,0.6699999999999999,51.1632852,71.45390705,679.6687974602085
2076,POL13073,POL,13073,LEGNICA,106996.0,155.47,34.99,34.99,1.35,12.17,12.19,-0.019999999999999574,51.20400428,16.17480471,688.209944040651
2091,DEU13165,DEU,13165,DRESDEN,676116.0,787.12,33.73,33.73,1.98,13.52,12.53,0.9900000000000002,51.07234367,13.74593311,858.9744892773656
2095,POL13187,POL,13187,WROCLAW,640426.0,510.98,36.35,36.35,1.69,11.66,11.85,-0.1899999999999995,51.11310037,17.05457277,1253.3288974128145
2126,GBR13385,GBR,13385,SOUTHAMPTON,1254358.0,1771.21,31.21,31.21,1.88,11.49,10.75,0.7400000000000002,50.86329442,-0.868845533,708.1927044224005
2139,DEU13457,DEU,13457,ERFURT,203722.0,238.31,36.82,36.82,1.32,12.52,11.52,1.0,50.99546262,11.03140778,854.8613150937854
2146,UKR13483,UKR,13483,SUMY,292832.0,449.42,32.84,32.84,1.39,11.35,10.78,0.5700000000000003,50.90219483,34.79663821,651.5775888923501
2161,DEU13598,DEU,13598,SIEGEN,204695.0,170.01,33.23,33.23,2.65,10.9,10.95,-0.049999999999998934,50.9043087,8.026213031,1204.0174107405448
2166,POL13621,POL,13621,KIELCE,212673.0,355.46,34.06,34.06,1.29,12.82,11.94,0.8800000000000008,50.86963706,20.6045779,598.3036065942722
2167,DEU13632,DEU,13632,JENA,105379.2,132.09,34.1,34.1,1.64,11.99,11.77,0.22000000000000064,50.91357863,11.60327128,765.5765008706185
2174,DEU13680,DEU,13680,GERA,114293.0,151.69,35.2,35.2,2.13,11.880000000000003,11.7,0.18000000000000327,50.87854243,12.09945614,753.4643021952667
2175,DEU13695,DEU,13695,DUREN,122097.0,128.52,36.35,36.35,1.8,13.52,12.67,0.8499999999999996,50.83170942,6.487140777,950.0233426704015
2177,DEU13697,DEU,13697,CHEMNITZ,317809.0,426.28,33.39,33.39,2.21,11.85,11.53,0.3200000000000003,50.82787256,12.87070969,745.5404898188984
2178,GBR13728,GBR,13728,HASTINGS,124521.0,115.75,28.24,28.24,-0.17,11.84,11.17,0.6699999999999999,50.8778501,0.527215299,1075.7753779697625
2181,GBR13756,GBR,13756,BOURNEMOUTH,389748.0,641.76,31.65,31.65,1.94,11.06,10.33,0.7300000000000004,50.75885917,-1.86780625,607.3111443530291
2183,POL13760,POL,13760,CZESTOCHOWA,253039.0,326.61,34.64,34.64,1.38,11.77,11.61,0.16000000000000014,50.81015602,19.13697956,774.7435779676066
2185,GBR13777,GBR,13777,EASTBOURNE,105379.2,137.87,29.62,29.62,0.76,10.78,11.1,-0.3200000000000003,50.81829553,0.269733163,749.9601073475012
2189,POL13802,POL,13802,WALBRZYCH,156044.0,181.26,32.08,32.08,0.21,12.11,11.66,0.4499999999999993,50.79623571,16.28000705,860.8849166942514
2195,DEU13814,DEU,13814,ZWICKAU,195740.0,335.08,33.65,33.65,1.65,11.93,11.69,0.2400000000000002,50.76290868,12.47584989,584.1590068043453
2199,UKR13840,UKR,13840,LUTSK,208060.0,248.77,32.56,32.56,0.58,12.64,11.74,0.9000000000000004,50.75726109,25.36332886,836.3548659404269
2209,CZE13910,CZE,13910,LIBEREC,145719.0,447.66,28.63,28.63,0.46,11.86,11.68,0.17999999999999972,50.73988658,15.20644769,325.5126658624849
2210,CHN13917,CHN,13917,GENHE,156839.0,88.44,28.24,28.24,3.82,10.75,10.299000000000001,-0.6699999999999999,50.77458462,121.5173552,1773.3943916779738
2218,GBR13965,GBR,13965,EXETER,303473.0,780.82,33.05,33.05,0.78,11.14,10.66,0.4800000000000004,50.59043289,-3.50698484,388.6593581107041
2223,POL13988,POL,13988,OPOLE,129868.0,199.08,37.02,37.02,2.56,12.9,12.4,0.5,50.69158454,17.92109834,652.340767530641
2232,UKR14028,UKR,14028,RIVNE,247178.0,365.99,33.4,33.4,0.83,12.29,11.92,0.3699999999999992,50.63033708,26.21295184,675.3681794584552
2242,CZE14113,CZE,14113,USTINADLABEM,347524.0,757.23,34.29,34.29,3.03,13.120000000000001,11.7,1.4200000000000017,50.58473228,13.73245902,458.9411407366322
2243,RUS14124,RUS,14124,KOMSOMOLSKNAAMURE,285981.0,681.34,28.68,28.68,1.35,14.060000000000002,13.89,0.1700000000000017,50.54867727,136.9830736,419.73317286523616
2248,RUS14152,RUS,14152,BELGOROD,331523.0,428.92,34.92,34.92,1.86,12.25,11.8,0.4499999999999993,50.59761174,36.60938895,772.9250209829338
2269,UKR14263,UKR,14263,KYYIV,2067882.5999999978,1618.9,33.77,33.77,1.06,13.579999999999998,12.49,1.089999999999998,50.43813119,30.55406317,1698.7769473099017
2282,CAN14335,CAN,14335,REGINA,180773.0,1006.86,30.82,30.82,2.2,10.75,10.299000000000001,0.240000000000002,50.45925388,-104.5591913,179.54134636394335
2289,GBR14368,GBR,14368,PLYMOUTH,263613.0,540.81,31.49,31.49,0.85,10.91,10.52,0.39000000000000057,50.42826588,-4.103716961,487.4410606312754
2301,POL14457,POL,14457,KATOWICE,2067882.5999999978,2138.968,36.74,36.74,2.12,13.31,12.25,1.0600000000000005,50.21964518,18.93667937,1218.5627274533258
2304,KAZ14495,KAZ,14495,SEMEY,265260.0,385.3,40.11,40.11,-1.7769999999999997,13.83,12.75,1.08,50.40807948,80.25612333,688.450558006748
2309,DEU14547,DEU,14547,KOBLENZ,240768.0,314.59,34.85,34.85,3.01,13.8,12.59,1.2100000000000009,50.39809618,7.540895624,765.339012683175
2331,KAZ14683,KAZ,14683,AQTOBE,253010.0,488.17,45.45,45.45,-1.7769999999999997,12.59,11.6,0.9900000000000002,50.29501878,57.21891341,518.2825654997234
2332,CHN14685,CHN,14685,HEIHE,141568.0,81.7,31.07,31.07,1.92,13.45,12.89,0.5599999999999987,50.22821944,127.4827044,1732.7784577723378
2333,RUS14685,RUS,14685,BLAGOVESCENSK,216780.0,207.42,29.19,29.19,0.7,12.28,12.48,-0.20000000000000107,50.31532437,127.5538444,1045.125831645936
2338,CZE14699,CZE,14699,HRADECKRALOVE,111363.0,274.01,36.05,36.05,1.68,12.15,11.98,0.16999999999999993,50.24151857,15.86401205,406.4194737418343
2341,CZE14720,CZE,14720,KARLOVYVARY,111821.0,346.55,34.17,34.17,4.17,11.25,10.62,0.6300000000000008,50.23443354,12.77126092,322.669167508296
